row_num,faci_stat_nm,faci_lat,ftype_nm,cpb_nm,addr_emd_nm,faci_lot,cp_nm,faci_nm,faci_road_addr,faci_addr
215,정상운영,35.2356064,인공암벽장,김해시,내동,128.8660993,경상남도,두클라이밍 김해점,경상남도 김해시 내외로77번길 12(내동),경상남도 김해시 내동 1117-1
216,정상운영,33.49506215,인공암벽장,제주시,오라일동,126.5187975,제주특별자치도,인공암벽장 ,제주특별자치도 제주시 서광로2길 24(오라일동),제주특별자치도 제주시 오라일동 1165
217,정상운영,35.94222216,인공암벽장,북구,동천동,128.5597386,대구광역시,손세동 클라이밍,대구광역시 북구 동천로23길 8(동천동),대구광역시 북구 동천동 907-7
218,정상운영,0,인공암벽장,남구,,0,울산광역시,등반세계,울산광역시 남구 꽃대나리로 57(달동),울산광역시 남구 달동 1287-8
219,정상운영,37.73270569,인공암벽장,의정부시,의정부동,127.0407383,경기도,샤모니 클라이밍,경기도 의정부시 경의로 48(의정부동),경기도 의정부시 의정부동 600-2
220,정상운영,36.98280623,인공암벽장,충주시,연수동,127.928541,충청북도,넝쿨클라이밍센터,충청북도 충주시 국원대로 126(연수동),충청북도 충주시 연수동 1148 세원뮤직
221,정상운영,37.48555984,인공암벽장,부천시,심곡동,126.7822777,경기도,캐치스톤 클라이밍짐,경기도 부천시 부천로 11(심곡동),경기도 부천시 심곡동 175-6 해태쇼핑
222,정상운영,0,인공암벽장,원주시,,0,강원도,클라이밍원주,강원도 원주시 원일로 19(원동),강원도 원주시 원동 88-5
223,정상운영,37.37218964,인공암벽장,군포시,산본동,126.9352689,경기도,산본클라이밍센터,경기도 군포시 고산로 695(산본동),경기도 군포시 산본동 1060
224,정상운영,37.55818496,인공암벽장,강서구,내발산동,126.8391013,서울특별시,강서클라이밍센터,서울특별시 강서구 공항대로 284(내발산동),서울특별시 강서구 내발산동 646
225,정상운영,0,인공암벽장,강서구,,0,서울특별시,KBS 스포츠월드 클라이밍장,서울특별시 강서구 공항대로 376(화곡동),서울특별시 강서구 화곡동 1093-76 KBS스포츠월드
226,정상운영,36.66561042,인공암벽장,청주시,율량동,127.4979262,충청북도,청주락클라이밍센터,충청북도 청주시 청원구 율량로190번길 15(율량동),충청북도 청주시 청원구 율량동 2044
