row_num,faci_stat_nm,ftype_nm,cp_nm,cpb_nm,addr_emd_nm,faci_nm,faci_road_addr,faci_addr,faci_lat,faci_lot
1140,정상운영,유도,서울특별시,강동구,,백곰유도관,서울특별시 강동구 상암로63길 26  (명일동지층),서울특별시 강동구 상암로63길 26  (명일동지층),37.54764416,127.1541758
1141,정상운영,유도,서울특별시,강동구,명일동,용마쿵후(우슈)체육관,서울특별시 강동구 양재대로143길 5 (명일동),,37.55140201,127.1436228
1142,정상운영,유도,서울특별시,강동구,,용인대 강동유도관,서울특별시 강동구 풍성로54길 15  (성내동지층),,37.52882371,127.1337912
1143,정상운영,유도,서울특별시,강서구,,무지개유도체육관,서울특별시 강서구 양천로 52 2층 (방화동),서울특별시 강서구 양천로 52 2층 (방화동),37.55232724,126.8744779
1144,정상운영,유도,서울특별시,강서구,,국민 유도관,서울특별시 강서구 공항대로45길 28 (등촌동3층),서울특별시 강서구 공항대로45길 28 (등촌동3층),37.55635613,126.8552586
1145,정상운영,유도,서울특별시,강서구,,용인대 탑 유도체육관,서울특별시 강서구 강서로47길 25 (내발산동 지층),서울특별시 강서구 강서로47길 25 (내발산동 지층),37.55265321,126.8348003
1146,정상운영,유도,서울특별시,강서구,화곡동,MASTER JUDO CLUB,서울특별시 강서구 강서로39길 17 (화곡동),서울특별시 강서구 화곡동 1034 두진학원,37.54408177,126.8365663
1147,정상운영,유도,서울특별시,양천구,목동,용인대 유도 체육관,서울특별시 양천구 목동동로 202 (목동 현대아파트),서울특별시 양천구 목동 930 현대아파트,37.52339486,126.8716078
1148,정상운영,유도,서울특별시,금천구,시흥동,용인대 유도짐,서울특별시 금천구 금하로 679 (시흥동),서울특별시 금천구 시흥동 838-33,37.45259347,126.9058061
1149,정상운영,유도,서울특별시,금천구,,금천유도체육관,서울특별시 금천구 독산로 272 (독산동4층),서울특별시 금천구 독산로 272 (독산동4층),37.47097922,126.9032146
1150,정상운영,유도,서울특별시,노원구,,노원유도관,서울특별시 노원구 동일로 1533  (상계동백산빌딩 5층),서울특별시 노원구 동일로 1533  (상계동백산빌딩 5층),37.66536415,127.0572458
1151,정상운영,유도,서울특별시,노원구,,용인대 수락유도관,서울특별시 노원구 동일로 1634 (상계동지하),서울특별시 노원구 동일로 1634 (상계동지하),37.67425941,127.0556113
1152,정상운영,유도,서울특별시,노원구,상계동,이흥덕 유도체육관,서울특별시 노원구 동일로 1384 (상계동 상계주공6단지아파트),서울특별시 노원구 상계동 728-3 상계주공6단지아파트,37.65254282,127.0615376
1153,정상운영,유도,서울특별시,노원구,,공릉유도스쿨,서울특별시 노원구 공릉로 231,서울특별시 노원구 공릉로 231,37.62974659,127.0761599
1154,정상운영,유도,서울특별시,양천구,신월동,양천 스카이 유도 체육관,서울특별시 양천구 화곡로 97 (신월동),서울특별시 양천구 신월동 23-24,37.53986322,126.832647
1155,정상운영,유도,서울특별시,동작구,,사당 유도관,서울특별시 동작구 사당로 231 지층 (사당동),서울특별시 동작구 사당로 231 지층 (사당동),37.49200138,126.970143
1156,정상운영,유도,서울특별시,동작구,,용인대 파워 유도관,서울특별시 동작구 여의대방로22길 80 지하 1층 (신대방동),서울특별시 동작구 여의대방로22길 80 지하 1층 (신대방동),37.49772945,126.9244901
1157,정상운영,유도,서울특별시,서대문구,북가좌동,용인대서대문체육관,서울특별시 서대문구 거북골로 170 (북가좌동),서울특별시 서대문구 북가좌동 424-53,37.57666965,126.9114779
1158,정상운영,유도,서울특별시,강동구,,강동유도회관,서울특별시 강동구 양재대로147길 9 (명일동),서울특별시 강동구 양재대로147길 9 (명일동),37.55218077,127.1433798
1159,정상운영,유도,서울특별시,강동구,,금강유도관,서울특별시 강동구 명일로 191  (길동3층),서울특별시 강동구 명일로 191  (길동3층),37.5358451,127.1453127
1160,정상운영,유도,서울특별시,송파구,가락동,서울Y유도 체육관,서울특별시 송파구 오금로44나길 13-1 (가락동),,37.49700237,127.135105
1161,정상운영,유도,서울특별시,송파구,거여동,바른자세 권성세 유도관,서울특별시 송파구 오금로 485 (거여동),,37.49399451,127.1430152
1162,정상운영,유도,서울특별시,송파구,가락동,승관유도관,서울특별시 송파구 송이로17길 50-28 (가락동),,37.50052267,127.1260732
1163,정상운영,유도,서울특별시,송파구,잠실동,중앙유도,서울특별시 송파구 백제고분로 144 (잠실동),,37.5055777,127.0828375
1164,정상운영,유도,서울특별시,송파구,방이동,에이스 유도체육관,서울특별시 송파구 오금로 195 (방이동),,37.50843293,127.1160792
1165,정상운영,유도,서울특별시,용산구,청파동1가,용산 쥬도짐,서울특별시 용산구 효창원로 240-1 (청파동1가),서울특별시 용산구 청파동1가 205-2,37.54863821,126.9635638
1166,정상운영,유도,서울특별시,은평구,불광동,연신유도체육관,서울특별시 은평구 불광로 177 (불광동),,37.62239539,126.9310882
1167,정상운영,유도,서울특별시,은평구,신사동,서부유도관,서울특별시 은평구 증산로 403-1 (신사동),,37.59235574,126.9136423
1168,정상운영,유도,서울특별시,은평구,역촌동,은평 유도체육관,서울특별시 은평구 연서로 38 (역촌동),,37.60256034,126.9161038
1169,정상운영,유도,서울특별시,중랑구,면목동,천마유도체육관,서울특별시 중랑구 면목로39길 23 (면목동),서울특별시 중랑구 면목동 651-1,37.57982136,127.0860398
1170,정상운영,유도,서울특별시,중랑구,중화동,용인대유도체육관,서울특별시 중랑구 봉화산로 98 (중화동),서울특별시 중랑구 중화동 10-13,37.60222776,127.0853136
1171,정상운영,유도,서울특별시,중랑구,상봉동,용인대 제일 유도관,서울특별시 중랑구 면목로 463 (상봉동),서울특별시 중랑구 상봉동 109,37.59315599,127.0861321
1172,정상운영,유도,서울특별시,강서구,화곡동,파이널 유도 멀티짐,서울특별시 강서구 등촌로 17 (화곡동),서울특별시 강서구 화곡동 781-6,37.53157767,126.8635022
1173,정상운영,유도,서울특별시,관악구,,관악 유도 체육관,서울특별시 관악구 신림로 138,서울특별시 관악구 신림로 138,37.47175757,126.9345277
1174,정상운영,유도,서울특별시,광진구,,군자한양유도체육관,서울특별시 광진구 능동로 358 (중곡동),서울특별시 광진구 중곡동 41-15,37.56119167,127.08198
1175,정상운영,유도,서울특별시,금천구,독산동,독산유도장,서울특별시 금천구 시흥대로 362 (독산동),서울특별시 금천구 독산동 1031-9 림스빌딩,37.46585711,126.898026
1176,정상운영,유도,인천광역시,서구,마전동,탑 유도관,인천광역시 서구 완정로 23 (마전동 덕안빌딩),인천광역시 서구 마전동  1016-5 덕안빌딩,37.59508661,126.6712659
1177,정상운영,유도,제주특별자치도,제주시,,엠와이 유도스클,제주특별자치도 제주시 동문로 80 지하호 (일도이동),제주특별자치도 제주시 일도이동 992-18 ,0,0
1178,정상운영,유도,경상남도,진주시,,화랑유도관,진주시 동진로 201 (상대동),경남 진주시 동진로 201,35.17995655,128.1131565
1179,정상운영,유도,부산광역시,북구,화명동,화명선진체육관,부산광역시 북구 산성로12번길 60 (화명동),,35.23636071,129.0151329
1180,정상운영,유도,대구광역시,수성구,,수성유도관,대구광역시 수성구 달구벌대로 2504 지하1층 (범어동),대구광역시 수성구 범어동 205-4번지 ,35.85849477,128.6365259
1181,정상운영,유도,전라남도,목포시,용당동,목포상무유도관,전라남도 목포시 양을로 200-1 (용당동),전라남도 목포시 용당동 1193-3,34.8109499,126.3919795
1182,정상운영,유도,경상남도,김해시,,장유유도관,경상남도 김해시 장유로 230 프리마빌딩 401호 (부곡동),경상남도 김해시 부곡동 1158-3번지 프리마빌딩 ,35.20368807,128.809146
1183,정상운영,유도,대구광역시,북구,,칠곡 유도 아카데미,대구광역시 북구 동천로24길 13 (동천동),대구 북구 동천로24길 13,35.94190635,128.5621953
1184,정상운영,유도,경기도,성남시,,성남유도관, 경기도 성남시 중원구 광명로 354 (금광동2층) ,경기 성남시 중원구 광명로 354,37.4460714,127.1652679
1185,정상운영,유도,경기도,성남시,,분당유도관,경기도 성남시 분당구 내정로 24 지하1층 (정자동 정든마을한진6단지아파트),경기 성남시 분당구 내정로 24,37.36281528,127.1151907
1186,정상운영,유도,광주광역시,북구,,송암유도관,광주광역시 북구 서강로 160-1 상가동 101102호 (운암동 우성아파트),광주 북구 서강로 160-1,35.18434253,126.8769079
1187,정상운영,유도,부산광역시,남구,문현동,상무유도관,부산광역시 남구 고동골로78번길 46 (문현동),,35.14379141,129.0740538
1188,정상운영,유도,전라남도,여수시,,용인대여수유도관,전라남도 여수시 여문2로 151-3 (문수동),전남 여수시 여문2로 151-3,34.75281983,127.7007487
1189,정상운영,유도,경기도,군포시,,산본유도체육관,경기도 군포시 광정로 59 402 403호 (산본동),경기도 군포시 산본동 1145-4 ,0,0
1190,정상운영,유도,전라북도,익산시,,상도관,고봉로30길 51 (영등동 비사벌@상가),전북 익산시 고봉로30길 51,35.95662762,126.9750812
1191,정상운영,유도,강원도,태백시,,태백유도관,강원도 태백시 대학길 78 3층 1호 (황지동 중앙하이츠상가),강원 태백시 대학길 78,37.16047496,128.9782396
1192,정상운영,유도,경상남도,양산시,범어리,양산용인대유도관,경상남도 양산시 물금읍 동중5길 30,경상남도 양산시 물금읍 범어리 747,35.33167801,129.0038132
1193,정상운영,유도,강원도,양양군,,백호유도관,양양읍 남문9길 20,강원 양양군 양양읍 남문9길 20,38.07314877,128.6218539
1194,정상운영,유도,경기도,부천시,고강동,용인대 고강 유도 체육관,경기도 부천시 고리울로8번길 10 (고강동),경기도 부천시 고강동  348-4 태성빌딩,37.52748507,126.8167277
1195,정상운영,유도,경기도,부천시,도당동,용인대 도당 유도 체육관,경기도 부천시 삼작로 270 (도당동),경기도 부천시 도당동 108 청오빌딩,37.52000454,126.7914841
1196,정상운영,유도,대구광역시,동구,효목동,용인대 진선미유도관,대구광역시 동구 화랑로 123 (효목동 유림아파트),,35.87380523,128.6398
1197,정상운영,유도,경기도,구리시,교문동,김성범 유도 멀티짐,경기도 구리시 안골로 46 (교문동),경기도 구리시 교문동  735-1 광명빌딩,37.59711287,127.1361645
1198,정상운영,유도,충청북도,청주시,용암동,합기도 하랑 키즈짐,충청북도 청주시 상당구 동남로 20 305306호 (방서동),충청북도 청주시 상당구 방서동 25 ,37.39878119,126.9795865
1199,정상운영,유도,충청북도,청주시,수동,킹스유도클럽,충청북도 청주시 흥덕구 서현중로 56 호원빌딩 401호 (강서동),충청북도 청주시 흥덕구 강서동 513 호원빌딩 ,36.62345392,127.4289296
1200,정상운영,유도,충청북도,청주시,용암동,드림팀,충청북도 청주시 상당구 중고개로 181 (용암동),충청북도 청주시 상당구 용암동  2627 대상코스모빌딩,36.62047773,127.5147494
1201,정상운영,유도,충청북도,청주시,용담동,드림팀,충청북도 청주시 상당구 산성로112번길 32 (용담동),충청북도 청주시 상당구 용담동  396 한라멤버스Ⅰ,36.63167763,127.506179
1202,정상운영,유도,부산광역시,서구,토성동1가,부자유도관,부산광역시 서구 구덕로148번길 30 지하1층 (토성동5가),부산광역시 서구 토성동5가 16-2 ,0,0
1203,정상운영,유도,충청북도,청주시,만수리,신사아카데미 합기도 주짓수 유도,충청북도 청주시 흥덕구 오송읍 오송생명5로 179,충청북도 청주시 흥덕구 오송읍 만수리 517 청송빌딩,36.630536,127.3303107
1204,정상운영,유도,경기도,부천시,괴안동,부천유도체육관,경기도 부천시 경인로 490 (괴안동),,37.48326755,126.8099841
1205,정상운영,유도,대구광역시,달서구,상인동,용인대 대구유도체육관,대구광역시 달서구 월배로 231 (상인동),대구광역시 달서구 상인동  726-1,35.81943997,128.5384949
1206,정상운영,유도,인천광역시,부평구,부개동,청우유도관,인천광역시 부평구 부흥로 394 (부개동),인천광역시 부평구 부개동  85-1,37.49744671,126.7355198
