addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,faci_mng_type_cd,reg_dt,inout_gbn_nm,faci_zip,faci_gfa,faci_road_daddr,faci_cd_hash,ftype_nm,cpb_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_reg_ymd,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"경기도","N","제이프라자",828,"20220520","정상운영","","2022-06-30","실내","11801",138,"제이프라자 204호 (고산동)","0v6fqQDTCHiEHEsoIAdfuzatXn7fKDa4F9Q429xGIfw=","체력단련장","의정부시","","의정부시","11801","","2023-02-22","신고","경기도","고산짐","경기도 의정부시 서광로 197(고산동)","Y","체력단련장업","경기도 의정부시 고산동 952-1 제이프라자"
"","N","",829,"20040723","정상운영","자체운영        ","2016-11-07","실내","480848",460,"","vsF45UZOSgDqCErqC+TMAQkuAPfeutwBANFnKW6nq24=","체력단련장","의정부시","","","480848","20040723","2023-02-22","신고","경기도","아이휘트니스","경기도 의정부시 시민로 83 (의정부동,(9층))","Y","체력단련장업","경기 의정부시 시민로 83"
"부산광역시","N","",830,"20230221","정상운영","","2023-02-27","실내","47728",196,"3층 (온천동)","","체력단련장","동래구","","동래구","47728","","2023-02-27","신고","부산광역시","에임핏","부산광역시 동래구 중앙대로1367번길 36(온천동)","Y","체력단련장업","부산광역시 동래구 온천동 750-78"
"부산광역시","N","",831,"20230210","정상운영","","2023-02-27","실내","47864",172,"6층 (사직동)","","체력단련장","동래구","","동래구","47864","","2023-02-27","신고","부산광역시","HnM Fit","부산광역시 동래구 사직북로19번길 18(사직동)","Y","체력단련장업","부산광역시 동래구 사직동 45-23"
"","N","",832,"20161231","정상운영","자체운영        ","2016-12-31","실내","08073",711,"지하2층 비201호 (신정동)","txkrr7DO1rAg5Rz55GjMCxUvWBCB+UcpJCmbvXa9/uo=","체력단련장","양천구","","","08073","20111101","2023-02-22","신고","서울특별시","아트짐 신정점","서울특별시 양천구 중앙로 251, 지하2층 비201호 (신정동)","Y","체력단련장업","서울특별시 양천구 신정동 1182-2 "
"서울특별시","N","성종빌딩",833,"20220721","정상운영","","2022-11-04","없음","01849",163,"성종빌딩 2층 1호 (공릉동)","RhpnvjrnoddWVyfh6pUcZ4kyAXlrbwtakKjlZ014/nI=","체력단련장","노원구","","노원구","01849","","2023-02-22","신고","서울특별시","빌리핏 PT 스튜디오","서울특별시 노원구 공릉로 105(공릉동)","Y","체력단련장업","서울특별시 노원구 공릉동 633-17 성종빌딩"
"부산광역시","N","",834,"20211018","정상운영","","2021-10-28","실내","47124",372,"2층 (초읍동)","SKQD5VeseupjpgnDEZimrqBrgJr7oA9WvSSMda9D8eU=","체력단련장","부산진구","","부산진구","47124","","2023-02-28","신고","부산광역시","마초 피트니스","부산광역시 부산진구 새싹로 286, 2층 (초읍동)","Y","체력단련장업","부산광역시 부산진구 초읍동 291-19 "
"부산광역시","N","",835,"20091119","정상운영","자체운영        ","2016-12-31","실내외","607804",468,"","CgfTSfFXc0iSQdtAmks//b2AufUMQviCJ2Xa15EeH7g=","체력단련장","동래구","","동래구","607804","20091119","2023-03-01","신고","부산광역시","토마토휘트니스","부산광역시 동래구 명륜로129번길 20 (명륜동,우성빌딩 3층)","Y","체력단련장업",""
"부산광역시","N","",836,"20230224","정상운영","","2023-02-27","실내","47808",135,"3층 (명륜동)","","체력단련장","동래구","","동래구","47808","","2023-02-27","신고","부산광역시","한국 WM fit Gym","부산광역시 동래구 명륜로94번길 31(명륜동)","Y","체력단련장업","부산광역시 동래구 명륜동 401-3"
"경기도","N","엠폴리스3차 5층 502~505호 (새솔동)",837,"20210621","정상운영","","2023-04-18","없음","18242",310,"엠폴리스3차 5층 502~505호 (새솔동)","","체력단련장","화성시","","화성시","18242","","2023-04-18","신고","경기도","핏테라피퍼스널트레이닝 송산그린시티점","경기도 화성시 노들길 6-12 (새솔동)","Y","체력단련장업","경기도 화성시 새솔동 99-3"
"경기도","N","엔젤리움2 5층 501~502호 (새솔동)",838,"20210804","정상운영","","2023-04-18","없음","18242",388,"엔젤리움2 5층 501~502호 (새솔동)","","체력단련장","화성시","","화성시","18242","","2023-04-18","신고","경기도","미핏","경기도 화성시 노들길 6-18 (새솔동)","Y","체력단련장업","경기도 화성시 새솔동 99-1"
"서울특별시","N","",839,"20221123","정상운영","","2023-04-12","실내","03780",137,"","","체력단련장","서대문구","대현동","서대문구","03780","","2023-04-13","신고","서울특별시","좋은습관 PT studio 신촌","서울특별시 서대문구 신촌역로 13 (대현동)","Y","체력단련장업","서울특별시 서대문구 대현동 104-1 세오빌딩"
"서울특별시","N","",840,"20220901","정상운영","","2023-04-12","없음","03776",302,"","","체력단련장","서대문구","창천동","서대문구","03776","","2023-04-13","신고","서울특별시","Holy fit(홀리핏)","서울특별시 서대문구 명물1길 16 (창천동)","Y","체력단련장업","서울특별시 서대문구 창천동 31-21"
"서울특별시","N","",841,"20221116","정상운영","자체운영        ","2023-04-12","실내","03734",165,"","","체력단련장","서대문구","옥천동","서대문구","03734","","2023-05-13","신고","서울특별시","아벨라 PT&필라테스","서울특별시 서대문구 통일로 177 (옥천동)","Y","체력단련장업","서울특별시 서대문구 옥천동 1"
"서울특별시","N","",842,"20230106","정상운영","","2023-04-12","실내","03697",369,"","","체력단련장","서대문구","연희동","서대문구","03697","","2023-04-13","신고","서울특별시","짐티피 연희5호점","서울특별시 서대문구 연희로25길 18 (연희동, 대화빌딩)","Y","체력단련장업","서울특별시 서대문구 연희동 78-27 대화빌딩"
"서울특별시","N","",843,"20230102","정상운영","","2023-04-12","실내","03708",485,"","","체력단련장","서대문구","연희동","서대문구","03708","","2023-04-13","신고","서울특별시","짐라이트 연희/연세대점","서울특별시 서대문구 연희맛로 28 (연희동)","Y","체력단련장업","서울특별시 서대문구 연희동 137-6 연희프라자"
"서울특별시","N","",844,"20220622","정상운영","","2023-04-12","실내","03672",345,"","","체력단련장","서대문구","남가좌동","서대문구","03672","","2023-04-13","신고","서울특별시","짐라이트","서울특별시 서대문구 명지대길 103 (남가좌동)","Y","체력단련장업","서울특별시 서대문구 남가좌동 1-2"
"서울특별시","N","엠리체",845,"20200717","폐업","","2020-11-12","없음","07807",296,"엠리체 301~303호 (마곡동)","qLu4BPmh4b3i15zlFbgfNZXz4dLG3Pig8ssWzo++hpU=","체력단련장","강서구","마곡동","강서구","07807","","2023-04-19","신고","서울특별시","브이업짐","서울특별시 강서구 마곡중앙1로 26, 엠리체 301~303호 (마곡동)","Y","체력단련장업","서울특별시 강서구 마곡동 798-12 엠리체 "
"서울특별시","N","3층",846,"19980514","정상운영","자체운영        ","2016-12-31","실내","04023",0,"","dZAYy+f5d4ajci8TELHkWdOms3NlTfbhtfi2lmnv46w=","체력단련장","마포구","합정동","마포구","04023","","2023-02-23","신고","서울특별시","진헬스클럽","서울특별시 마포구 월드컵로 53 (합정동)","Y","체력단련장업",""
"서울특별시","N","수아주신독산 B101호",847,"20220304","정상운영","","2023-02-06","없음","08585",363,"수아주신독산 B101호","","체력단련장","금천구","독산동","","08585","","2023-02-23","신고","서울특별시","바디다짐","서울특별시 금천구 시흥대로115길 13(독산동)","Y","체력단련장업","서울특별시 금천구 독산동 292-2"
"서울특별시","N","",848,"20161231","정상운영","자체운영        ","2016-12-31","실내","06627",514,"","r0uAmxUnuZpiXIoCCbi3XYYrgJjvne89eOZnvl9CO/0=","체력단련장","서초구","서초동","서초구","06627","20150702","2023-02-23","신고","서울특별시","MN휘트니스","서울특별시 서초구 사임당로 174(서초동)","Y","체력단련장업","서울특별시 서초구 서초동 1337 강남미래타워"
"","N","3층",849,"20090617","폐업","자체운영        ","2016-11-07","실내","44662",331,"","lhDrzQmrBTgAjdZJtysejPTBdCLKwhI/zOP9BhEGNNU=","체력단련장","남구","옥동","","44662","20090617","2022-08-23","신고","울산광역시","코어피트니스","울산광역시 남구 문수로 372 (옥동)","Y","체력단련장업","울산광역시 남구 옥동  248-2"
"인천광역시","N","시카고타워 603호",850,"20210107","정상운영","자체운영        ","2021-02-25","없음","21998",192,"시카고타워 603호","SsiomPO/vP6B5Ayc2T0zKDbUUsE6Lzt8tMnkLBpQmAE=","체력단련장","연수구","송도동","","21998","","2023-02-23","신고","인천광역시","매드볼릭 휘트니스2","인천광역시 연수구 테크노파크로111번길 11 (송도동)","Y","체력단련장업","인천광역시 연수구 송도동 8-15 시카고타워"
"경기도","N","아리테호텔타워 5층",851,"20191029","정상운영","자체운영        ","2019-11-25","실내","16391",300,"아리테호텔타워 5층","g9idicArTK0AdFsTl4Wkcrv31GJ0IjHsGPJqQJ0B42M=","체력단련장","수원시","금곡동","수원시","16391","","2023-02-23","신고","경기도","아리테휘트니스","경기도 수원시 권선구 금곡로 193 (금곡동)","Y","체력단련장업","경기도 수원시 권선구 금곡동 1112-2 아리테호텔타워"
"경기도","N","",852,"20230214","정상운영","","2023-02-23","없음","13311",290,"","","체력단련장","성남시","태평동","성남시 수정구","13311","","2023-02-23","신고","경기도","(주)투비위드 하데스 클럽","경기도 성남시 수정구 수정로73번길 6-6(태평동)","Y","체력단련장업","경기도 성남시 수정구 태평동 6457"
"경기도","N","",853,"20230228","정상운영","","2023-03-03","없음","10115",161,"","","체력단련장","김포시","풍무동","김포시","10115","","2023-03-09","신고","경기도","리햅핏(RehabFit)","경기도 김포시 풍무로 76(풍무동)","Y","체력단련장업","경기도 김포시 풍무동 803"
"제주특별자치도","N","",854,"20161213","정상운영","자체운영        ","2018-06-01","실내","63092",880,"비103호 (노형동, 천마에코피아)","rWU/TTtaLNle9iEwAOIVuakTjWJ9Trrrfmw9DMsbrkI=","체력단련장","제주시","노형동","제주시","63092","","2023-03-21","신고","제주특별자치도","휴메이크휘트니스 한라대점","제주특별자치도 제주시 진군남4길 7-1, 비103호 (노형동, 천마에코피아)","Y","체력단련장업",""
"인천광역시","N","유한빌딩 (옥련동)",855,"20230103","정상운영","","2023-04-13","실내","21949",96,"유한빌딩 (옥련동)","","체력단련장","연수구","옥련동","연수구","21949","","2023-04-13","신고","인천광역시","이지핏","인천광역시 연수구 독배로40번길 21 (옥련동)","Y","체력단련장업","인천광역시 연수구 옥련동 462-34 유한빌딩"
"인천광역시","N","태영프라자 7층 (옥련동)",856,"20230117","정상운영","","2023-04-13","없음","21954",940,"태영프라자 7층 (옥련동)","","체력단련장","연수구","옥련동","연수구","21954","","2023-04-13","신고","인천광역시","메이드핏","인천광역시 연수구 비류대로 184 (옥련동)","Y","체력단련장업","인천광역시 연수구 옥련동 284-3 태영프라자"
"강원도","N","상운빌딩 3층",857,"20201207","정상운영","자체운영        ","2022-02-14","실내","24535",481,"상운빌딩 3층","+8vBjYWdEqbLa0x9yNjMk5x97ww5NfjtTxhRjQYQju8=","체력단련장","양구군","상리","양구군","24535","","2023-04-29","신고","강원도","앤트짐","강원도 양구군 양구읍 양구새싹로 27","Y","체력단련장업","강원도 양구군 양구읍 상리 206-1"
"경기도","N","",858,"20201023","정상운영","","2020-11-14","없음","16676",153,"","SOw47Y3EcnJ1OMPcJsCTEtsJ2YViS6VDrEbaUU/8Y3s=","체력단련장","수원시","매탄동","수원시","16676","","2023-05-07","신고","경기도","용짐","경기도 수원시 영통구 삼성로168번길 5 (매탄동)","Y","체력단련장업","경기도 수원시 영통구 매탄동 436-48"
"충청북도","N","",859,"20161231","정상운영","","2016-12-31","실내외","28625",446,"402,403,404호 (산남동)","wFSkI69e+s5MSD6dSnAcCcsp1I68nD7oSkS3+I7Fai8=","체력단련장","청주시","산남동","청주시 서원구","28625","","2023-02-23","신고","충청북도","S-Fit 650","충청북도 청주시 서원구 산남로 48, 402,403,404호 (산남동)","Y","체력단련장업","충청북도 청주시 서원구 산남동 650 "
"인천광역시","N","208~210호 (송도동, 더샵센트럴파크1)",860,"20230224","정상운영","","2023-04-13","없음","22003",317,"208~210호 (송도동, 더샵센트럴파크1)","","체력단련장","연수구","송도동","","22003","","2023-04-13","신고","인천광역시","센트럴피티스튜디오","인천광역시 연수구 센트럴로 232 (송도동, 더샵센트럴파크1)","Y","체력단련장업","인천광역시 연수구 송도동 23-3 더샵센트럴파크1"
"인천광역시","N","꿈에 계단 501호 (송도동)",861,"20230410","정상운영","","2023-04-13","없음","22002",163,"꿈에 계단 501호 (송도동)","","체력단련장","연수구","송도동","연수구","22002","","2023-04-13","신고","인천광역시","본 루트 체형교정센터","인천광역시 연수구 해돋이로 160-6 (송도동)","Y","체력단련장업","인천광역시 연수구 송도동 21-52 꿈에 계단"
