addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,faci_stat_nm,reg_dt,inout_gbn_nm,faci_lat,faci_zip,faci_gfa,faci_road_daddr,ftype_nm,cpb_nm,addr_emd_nm,faci_road_zip,faci_lot,updt_dt,faci_gb_nm,cp_nm,faci_nm,faci_road_addr,atnm_chk_yn,fcob_nm,faci_addr
"","N","건영아파트",938,"20120705","정상운영","2016-12-31","실내","","07380","","(신길동, 건영아파트)","권투","영등포구","","07380","","2022-04-15","신고","서울특별시","strong boxing gym","서울특별시 영등포구 도림로 313 (신길동, 건영아파트)","Y","체육도장업","서울특별시 영등포구 신길동 364 건영아파트 "
"서울특별시","N","",939,"20161231","폐업","2016-12-31","","37.4971169315","156881",145,"","권투","동작구","","156881","126.952504186","2020-06-19","신고","서울특별시","한미체육관(복싱)","서울특별시 동작구 상도로 350 (상도동)","Y","체육도장업","서울 동작구 상도로 350"
"서울특별시","N","",940,"20161231","정상운영","2016-12-31","실내","37.5076624922","156857",231,"","권투","동작구","","156857","126.963129016","2022-01-28","신고","서울특별시","블랙스톤 복싱짐","서울특별시 동작구 서달로14가길 1, 지층 (흑석동)","Y","체육도장업","서울 동작구 서달로14가길 1"
"","N","3층",941,"","정상운영","2016-12-31","실내","37.4879419635","07008",137,"","권투","동작구","사당동","07008","126.9814924665","2020-07-27","신고","서울특별시","세기 복싱 체육관","서울특별시 동작구 동작대로29길 9 (사당동)","Y","체육도장업",""
"서울특별시","N","",942,"","정상운영","2016-12-31","실내","37.5113359345","138830",293,"지하1층","권투","송파구","","138830","127.114260391","2020-07-27","신고","서울특별시","복싱바이러스2","서울특별시 송파구 백제고분로48길 10, 지하1층 (방이동)","Y","체육도장업",""
"서울특별시","N","지층",943,"20161231","정상운영","2016-12-31","실내","","05657",255,"지층 (오금동)","권투","송파구","오금동","05657","","2022-01-01","신고","서울특별시","열린복싱클럽","서울특별시 송파구 마천로7가길 5, 지층 (오금동)","Y","체육도장업","서울특별시 송파구 오금동 18-21 지층 "
"서울특별시","N","",944,"20161231","정상운영","2016-12-31","실내","37.50684757068278","05663",170,"","권투","송파구","송파동","05663","127.1156605126105","2020-06-04","신고","서울특별시","더 나인짐","서울특별시 송파구 백제고분로46길 43 (송파동)","Y","체육도장업","서울특별시 송파구 송파동 143-6 오성빌딩"
"서울특별시","N","(석촌동)",945,"","정상운영","2016-12-31","없음","37.5007264207","138846",126,"","권투","송파구","","138846","127.105748852","2020-07-27","신고","서울특별시","(주)지스코 AK BOXING GYM","서울특별시 송파구 가락로 85 (석촌동)","Y","체육도장업",""
"서울특별시","N","",946,"20110208","폐업","2016-12-31","실내","36.49787652957536","134866",182,"","권투","강동구","","134866","127.26543401552541","2020-06-19","신고","서울특별시","강동복싱체육관","서울특별시 강동구 구천면로 286(천호동,2층)","Y","체육도장업",""
"서울특별시","N","",947,"20110325","정상운영","2016-12-31","실내","37.5466653407","134830",255,"","권투","강동구","","134830","127.144464646","2017-09-14","신고","서울특별시","권창재 복싱클럽","서울특별시 강동구 상암로 197(명일동,지층)","Y","체육도장업",""
"부산광역시","N","6층",948,"","정상운영","2016-12-31","실내","35.1701174261","47229",171,"6층","권투","부산진구","양정동","47229","129.0695510687","2020-07-27","신고","부산광역시","장정구복싱다이어트헬스클럽","부산광역시 부산진구 양지로 3 (양정동)","Y","체육도장업","부산광역시 부산진구 양정동 353-18"
"부산광역시","N","",949,"20161231","정상운영","2016-12-31","실내","35.1656849524","614817",147,"","권투","부산진구","","614817","129.039308236","2021-09-26","신고","부산광역시","당감복싱클럽","부산광역시 부산진구 당감로 46 (당감동,4층)","Y","체육도장업","부산 부산진구 당감로 46"
"경기도","N","",950,"20060816","정상운영","2017-07-12","실내","37.337213782","",220,"","권투","용인시","","","127.092198954","2020-10-13","신고","경기도","용인대에이스복싱클럽","수지구 동천로99번길 12, 2층 (동천동)","Y","체육도장업",""
"경기도","N","지층1호",951,"20061215","정상운영","2017-07-12","실내","37.32667259805701","16873",258,"지층1호","권투","용인시","죽전동","16873","127.11205305405018","2020-09-24","신고","경기도","B.H.A복싱짐","경기도 용인시 수지구 대지로 18 (죽전동)","Y","체육도장업","경기도 용인시 수지구 죽전동 448-7 대지빌딩"
"서울특별시","N","",952,"","정상운영","2016-12-31","","37.5309554702","157881",162,"","권투","강서구","","157881","126.846917525","2020-07-27","신고","서울특별시","홍수환다이어트복싱클럽","서울특별시 강서구 강서로 35 (화곡동,3층)","Y","체육도장업","서울 강서구 강서로 35"
"","N","",953,"","정상운영","2016-12-31","실내","37.5209251068","158864",169,"","권투","양천구","","158864","126.852250186","2020-07-27","신고","서울특별시","대한권투체육관","서울특별시 양천구 중앙로 277 (신정동)","Y","체육도장업","서울 양천구 중앙로 277"
"","N","",954,"","정상운영","2016-12-31","","37.5484907374","157834",99,"","권투","강서구","","157834","126.832337998","2020-07-27","신고","서울특별시","한체대복싱클럽","서울특별시 강서구 강서로45길 73, 지층 (내발산동)","Y","체육도장업","서울 강서구 강서로45길 73"
"서울특별시","N","",955,"20050425","정상운영","2016-12-31","실내","37.5983054853","03449",195,"","권투","은평구","신사동","03449","126.9130964522","2019-01-30","신고","서울특별시","크로스복싱클럽","서울특별시 은평구 은평로 46 (신사동)","Y","체육도장업",""
"서울특별시","N","",956,"20081111","폐업","2016-12-31","","37.4765281291","151812",154,"","권투","관악구","","151812","126.96594354","2020-06-19","신고","서울특별시","존 복싱 클럽","서울특별시 관악구 남부순환로247길 3 (봉천동,지1층)","Y","체육도장업","서울 관악구 남부순환로247길 3"
"서울특별시","N","",957,"20101224","폐업","2016-12-31","","37.4774101821","151835",128,"","권투","관악구","","151835","126.952747295","2020-06-19","신고","서울특별시","선복싱체육관","서울특별시 관악구 관악로 136 (봉천동,지층)","Y","체육도장업","서울 관악구 관악로 136"
"","N","",958,"20120130","정상운영","2016-12-31","실내","37.5934057537","136051",179,"","권투","성북구","","136051","127.018818962","2019-01-16","신고","서울특별시","MARC 복싱 주짓수 종합격투기","서울특별시 성북구 동소문로20가길 46, 4층 (동선동1가)","Y","체육도장업","서울 성북구 동소문로20가길 46"
"서울특별시","N","",959,"","정상운영","2016-12-31","없음","37.5329510112","157901",165,"","권투","강서구","","157901","126.857580216","2020-07-27","신고","서울특별시","홍수환EJ복싱체육관","서울특별시 강서구 곰달래로49길 29, 4층 401호 (화곡동, 산호빌딩)","Y","체육도장업","서울 강서구 곰달래로49길 29"
"서울특별시","N","",960,"20161231","폐업","2016-12-31","없음","37.584291988767305","02205",135,"","권투","중랑구","면목동","02205","127.08861268162654","2022-07-01","신고","서울특별시","은성 복싱클럽","서울특별시 중랑구 면목로 362 (면목동)","Y","체육도장업","서울특별시 중랑구 면목동 413-3"
"서울특별시","N","",961,"20161231","정상운영","2016-12-31","실내","37.6056812286","02068",132,"3층","권투","중랑구","신내동","02068","127.0980966371","2022-01-12","신고","서울특별시","중랑탑 복싱클럽","서울특별시 중랑구 봉화산로56길 69 (신내동)","Y","체육도장업","서울특별시 중랑구 신내동 449-5"
"서울특별시","N","",962,"20120626","정상운영","2016-12-31","실내","37.6163073427","139841",185,"","권투","노원구","","139841","127.064257801","2019-01-02","신고","서울특별시","다윗복싱다이어트","서울특별시 노원구 석계로 17, 3층 (월계동)","Y","체육도장업","서울 노원구 석계로 17"
"","N","",963,"20070202","폐업","2016-12-31","실내","37.6188805019","139050","","","권투","노원구","","139050","127.057386826","2022-06-16","신고","서울특별시","무영권투","서울특별시 노원구 광운로3길 5(월계동,진영빌딩 2층)","Y","체육도장업","서울 노원구 광운로3길 5"
"서울특별시","N","",964,"","정상운영","2016-12-31","실내","37.5134077754","156801",189,"","권투","동작구","","156801","126.945693701","2020-07-27","신고","서울특별시","동작복싱클럽","서울특별시 동작구 노량진로 178, 3층 (노량진동)","Y","체육도장업","서울 동작구 노량진로 178"
"","N","",965,"20161231","폐업","2016-12-31","","37.488918545","135994","","","권투","강남구","","135994","127.068020138","2020-06-19","신고","서울특별시","홍수환스타복싱(235)","서울특별시 강남구 개포로82길 9-11(개포동,한국빌딩 지층2호)","Y","체육도장업","서울 강남구 개포로82길 9-11"
"서울특별시","N","",966,"","정상운영","2016-12-31","실내","37.4900576072","135945",183,"","권투","강남구","","135945","127.08448031","2020-07-27","신고","서울특별시","일원스타체[복싱]","서울특별시 강남구 일원로9길 36 (일원동,B1)","Y","체육도장업","서울 강남구 일원로9길 36"
"서울특별시","N","",967,"20161231","폐업","2016-12-31","","37.5230335851","135897",282,"","권투","강남구","","135897","127.036969046","2020-06-26","신고","서울특별시","ST&K박상재복싱센터(294)","서울특별시 강남구 도산대로49길 3 (신사동)","Y","체육도장업","서울 강남구 도산대로49길 3"
"서울특별시","N","",968,"20151119","정상운영","2016-11-07","","37.4934929141","135838",102,"","권투","강남구","","135838","127.059773984","2016-12-27","신고","서울특별시","골든 복싱(316)","서울특별시 강남구 남부순환로 2921, 2층 52호 (대치동, 남서울종합상가)","Y","체육도장업","서울 강남구 남부순환로 2921"
"서울특별시","N","",969,"20141114","폐업","2016-12-31","","37.5948529583","130825",832,"","권투","동대문구","","130825","127.064284641","2020-06-19","신고","서울특별시","핫 다이어트 복싱( 킥복싱) 클럽","서울특별시 동대문구 이문동 77-13번지 ","Y","체육도장업","서울 동대문구 이문동 77-13"
"서울특별시","N","",970,"","정상운영","2016-12-31","실내","37.5575053338","03789",150,"","권투","서대문구","창천동","03789","126.9364400971","2020-07-27","신고","서울특별시","신촌킥복싱&MMA","서울특별시 서대문구 연세로5가길 8-6 (창천동)","Y","체육도장업","서울특별시 서대문구 창천동 31-40"
"","N","",971,"","정상운영","2016-12-31","실내","37.6649006191","132848",176,"","권투","도봉구","","132848","127.035389073","2020-07-27","신고","서울특별시","도봉복싱클럽","도당로75","Y","체육도장업",""
"서울특별시","N","",972,"20111010","정상운영","2016-12-31","실내","37.4917555494","152816",197,"","권투","구로구","","152816","126.856274408","2021-10-22","신고","서울특별시","히트 복싱 클럽","서울특별시 구로구 개봉로 68(개봉동,지하)","Y","체육도장업","서울 구로구 개봉로 68"
"","N","",973,"20161231","폐업","2016-12-31","실내","37.4920672347","137859","","","권투","서초구","","137859","127.025691244","2022-01-07","신고","서울특별시","박상재강남복싱클럽","서울특별시 서초구 사임당로 151, 지층 1,2,3호 (서초동, 대한무지개종합상가)","Y","체육도장업","서울 서초구 사임당로 151"
